"Dr, D'Ambrosia is the most personable and professional OB I've ever been to.  She listens and gives you her undivided attention.  She's quite busy, but worth planning your appointment in advance. ",Female
Dr D’Ambrosio is a Great Doctor. He is our Primary Care Physician. I would recommend him to everyone. ,Male
"Dr. D'Ambrosio is a wonderful Physician.  He is knowledgeable and caring. I have always gotten an appointment when requested, refills of medications are always sent promptly to my pharmacy and his nurse and staff are always helpful.  I would recommend Dr. D'Ambrosio to any member of my family.",Male
"Dr. D'Ambrosio is fantastic.  It is a shame the scheduling is such a nightmare and the nurse is both rude and difficult.Twice she tried to deny an emergency appt. Once for my child's tick bite w/ skin infection and once for an ER referral.  No call back the last time I tried to schedule an emergency appt.  Additionally, we sat in the waiting room for more than hour waiting for a scheduled vaccination. This accounts for all but 1 visit outside of physicals.",Male
Very comfortable. Easy to talk to. My children  love going to the doctor. He always makes a point to spend time with the kids and get to know them. He explains all symptoms to me and answers and questions I have.,Male
"Dr. D’ Ambrosio explained my MRI and detailed the procedural options for trigeminal neuralgia knowing that I had been on multiple pain meds which had stopped helping. He took the time to listen to my questions and concerns. Dr. D is thorough, caring, professional and his bedside manner is calming and approachable. I feel blessed to have been referred to him by my neurologist. I wouldnt hesitate to recommend Dr. D to someone with neurological pain.",Male
A very positive experience.  Dr DAmbrosio thought my trigeminal pain would resolve in a year.  Of course that was a positive message.  If I have not imoroved in a year I will need to begin the process again for treatment.,Male
"Very helpful and caring! Dr. Anthony D’ambrosio was kind, knowledgeable, and patient with my condition!",Male
"Dr DiAmbrosio was honest spoke slowly &amp; made feel comfortable.He made sure I understood what he said.
Thank you",Male
Dr. D’Ambrosio was friendly and professional.,Male
"The option for the teleconference was convenient, and the site was easy to access. The call was quick, and I was was happy with the discussion/decisions we made for my next steps.",Male
"Dr D’Ambrosio made me feel very comfortable and decreased my anxiety.   Surgery went smoothly, I saw him daily while I was in the hospital.  His staff was beyond wonderful.   I can’t say enough about Estele and Lori. Would recommend this office to everyone.",Male
very good,Male
In my experience with Dr D he was not only great with performing surgery but also caring and made me feel comfortable with what was going to happen.   He is so easy to talk to and explains everything.  I felt very safe with him!  He’s the BEST!,Male
Dr D’Ambrosio is excellent at diagnosing and surgery!  He is also very patient and kind and a wonderful person!!!,Male
"Very positive experience with Dr. D’Ambrosio. He was extremely personable and was beyond knowledgeable in his field. He is a true professional who made me feel 1000% comfortable as he took the time to explain, listen and answer all my questions for my medical condition. I would highly recommend him to anyone. Our heartfelt thanks to Dr. D’Ambrosio and his entire staff of assistants and nurses.",Male
"Dr. Anthony D'Ambrosio was highly recommended to us after finding out that I had a Pituitary Tumor that needed to be removed.  He is very professional and knowledgeable.  You could tell that he had read my MRI report and was well informed about my case before my visit.  He clearly explained what would need to be done and answered all our questions.   My wife and I felt very comfortable and knew right away that we would be in good hands.  Surgery was successful and his personal visits post op along with his team of supporting Hospital Staff at Valley were simply amazing.     Our sincere and heartfelt thanks to Dr. D'Ambrosio, his entire staff of Assistants, Nurses and Coordinators for their exemplary professionalism and compassion.    He is definitely a role model for all interns and future neurosurgeons to follow.  Thanks a mil for your excellent care!!",Male
